26900,PST,'RESERVOIR ELEVATION (feet)'
20170224,0000,1552.90
20170225,0000,1553.09
20170226,0000,1553.29
20170227,0000,1553.37
20170228,0000,1553.78
20170301,0000,1553.85
20170302,0000,1553.79
20170303,0000,1553.98
20170304,0000,1553.95
20170305,0000,1553.98
20170306,0000,1553.97
20170307,0000,1553.95
20170308,0000,1553.99
20170309,0000,1553.98
20170310,0000,1553.99
20170311,0000,1553.94
20170312,0000,1553.95
20170313,0000,1553.98
20170314,0000,1553.95
20170315,0000,1553.95
20170316,0000,1554.01
20170317,0000,1553.95
20170318,0000,1553.99
20170319,0000,1553.88
20170320,0000,1554.02
20170321,0000,1554.03
20170322,0000,1553.98
20170323,0000,1553.95
20170324,0000,1553.95
20170325,0000,1553.90
20170326,0000,1553.98
20170327,0000,1554.01
20170328,0000,1554.04
20170329,0000,1553.99
20170330,0000,1553.87
20170331,0000,1554.03
20170401,0000,1553.95
20170402,0000,1553.96
20170403,0000,1553.96
20170404,0000,1553.95
20170405,0000,1553.94
20170406,0000,1553.94
20170407,0000,1553.98
20170408,0000,1553.97
20170409,0000,1554.01
20170410,0000,1553.99
20170411,0000,1553.96
20170412,0000,1553.87
20170413,0000,1553.86
20170414,0000,1553.88
20170415,0000,1553.95
20170416,0000,1553.93
20170417,0000,1553.82
20170418,0000,1553.88
20170419,0000,1553.86
20170420,0000,1553.86
20170421,0000,1553.85
20170422,0000,1553.81
20170423,0000,1553.85
20170424,0000,1553.81
20170425,0000,1553.83
20170426,0000,1553.75
20170427,0000,1553.76
20170428,0000,1553.66
20170429,0000,1553.71
20170430,0000,1553.72
20170501,0000,1553.71
20170502,0000,1553.71
20170503,0000,1553.74
20170504,0000,1553.54
20170505,0000,1553.52
20170506,0000,1553.52
20170507,0000,1553.61
20170508,0000,1553.64
20170509,0000,1553.70
20170510,0000,1553.78
20170511,0000,1553.84
20170512,0000,1553.99
20170513,0000,1554.02
20170514,0000,1554.05
20170515,0000,1554.13
20170516,0000,1554.19
20170517,0000,1554.30
20170518,0000,1554.42
20170519,0000,1554.51
20170520,0000,1554.55
20170521,0000,1554.56
20170522,0000,1554.60
20170523,0000,1554.66
20170524,0000,1554.71
20170525,0000,1554.70
20170526,0000,1554.60
20170527,0000,1554.64
20170528,0000,1554.62
20170529,0000,1554.68
20170530,0000,1554.71
20170531,0000,1554.73
20170601,0000,1554.70
20170602,0000,1554.68
20170603,0000,1554.70
20170604,0000,1554.72
20170605,0000,1554.66
20170606,0000,1554.58
20170607,0000,1554.67
20170608,0000,1554.64
20170609,0000,1554.53
20170610,0000,1554.61
20170611,0000,1554.61
20170612,0000,1554.58
20170613,0000,1554.53
20170614,0000,1554.52
20170615,0000,1554.51
20170616,0000,1554.46
20170617,0000,1554.50
20170618,0000,1554.48
20170619,0000,1554.46
20170620,0000,1554.41
20170621,0000,1554.38
20170622,0000,1554.39
20170623,0000,1554.38
20170624,0000,1554.33
20170625,0000,1554.39
20170626,0000,1554.37
20170627,0000,1554.37
20170628,0000,1554.27
20170629,0000,1554.16
20170630,0000,1554.28
20170701,0000,1554.22
20170702,0000,1554.18
20170703,0000,1554.17
20170704,0000,1554.19
20170705,0000,1554.13
20170706,0000,1554.18
20170707,0000,1554.21
20170708,0000,1554.21
20170709,0000,1554.17
20170710,0000,1554.11
20170711,0000,1554.08
20170712,0000,1554.06
20170713,0000,1554.05
20170714,0000,1554.05
20170715,0000,1553.99
20170716,0000,1553.98
20170717,0000,1553.95
20170718,0000,1553.96
20170719,0000,1553.92
20170720,0000,1553.87
20170721,0000,1553.83
20170722,0000,1553.70
20170723,0000,1553.76
20170724,0000,1553.75
20170725,0000,1553.72
20170726,0000,1553.66
20170727,0000,1553.67
20170728,0000,1553.69
20170729,0000,1553.47
20170730,0000,1553.26
20170731,0000,1553.52
20170801,0000,1553.60
20170802,0000,1553.67
20170803,0000,1553.71
20170804,0000,1553.62
20170805,0000,1553.63
20170806,0000,1553.54
20170807,0000,1553.67
20170808,0000,1553.58
20170809,0000,1553.64
20170810,0000,1553.59
20170811,0000,1553.60
20170812,0000,1553.61
20170813,0000,1553.54
20170814,0000,1553.31
20170815,0000,1553.26
20170816,0000,1553.16
20170817,0000,1553.13
20170818,0000,1553.09
20170819,0000,1553.13
20170820,0000,1553.07
20170821,0000,1553.06
20170822,0000,1553.08
20170823,0000,1553.02
20170824,0000,1553.01
20170825,0000,1552.98
20170826,0000,1552.95
20170827,0000,1552.91
20170828,0000,1552.81
20170829,0000,1552.77
20170830,0000,1552.70
20170831,0000,1552.63
20170901,0000,1552.59
20170902,0000,1552.43
20170903,0000,1552.30
20170904,0000,1552.51
20170905,0000,1552.57
20170906,0000,1552.62
20170907,0000,1552.58
20170908,0000,1552.74
20170909,0000,1552.83
20170910,0000,1552.98
20170911,0000,1552.98
20170912,0000,1552.94
20170913,0000,1553.07
20170914,0000,1553.15
20170915,0000,1553.28
20170916,0000,1553.51
20170917,0000,1553.51
20170918,0000,1553.74
20170919,0000,1553.90
20170920,0000,1554.07
20170921,0000,1554.17
20170922,0000,1554.25
20170923,0000,1554.42
20170924,0000,1554.55
20170925,0000,1554.56
20170926,0000,1554.51
20170927,0000,1554.48
20170928,0000,1554.43
20170929,0000,1554.41
20170930,0000,1554.22
20171001,0000,1554.37
20171002,0000,1554.38
20171003,0000,1554.34
20171004,0000,1554.30
20171005,0000,1554.34
20171006,0000,1554.28
20171007,0000,1554.28
20171008,0000,1554.29
20171009,0000,1554.20
20171010,0000,1554.24
20171011,0000,1554.29
20171012,0000,1554.24
20171013,0000,1554.38
20171014,0000,1554.38
20171015,0000,1554.42
20171016,0000,1554.48
20171017,0000,1554.52
20171018,0000,1554.49
20171019,0000,1554.44
20171020,0000,1554.37
20171021,0000,1554.35
20171022,0000,1554.29
20171023,0000,1554.33
20171024,0000,1554.25
20171025,0000,1554.39
20171026,0000,1554.41
20171027,0000,1554.39
20171028,0000,1554.43
20171029,0000,1554.43
20171030,0000,1554.47
20171031,0000,1554.56
20171101,0000,1554.58
20171102,0000,1554.57
20171103,0000,1554.49
20171104,0000,1554.49
20171105,0000,1554.56
20171106,0000,1554.56
20171107,0000,1554.59
20171108,0000,1554.58
20171109,0000,1554.61
20171110,0000,1554.65
20171111,0000,1554.64
20171112,0000,1554.68
20171113,0000,1554.65
20171114,0000,1554.71
20171115,0000,1554.68
20171116,0000,1554.73
20171117,0000,1554.78
20171118,0000,1554.67
20171119,0000,1554.82
20171120,0000,1554.80
20171121,0000,1554.81
20171122,0000,1554.80
20171123,0000,1554.90
20171124,0000,1554.89
20171125,0000,1554.95
20171126,0000,1554.82
20171127,0000,1554.98
20171128,0000,1554.94
20171129,0000,1555.01
20171130,0000,1555.01
20171201,0000,1555.09
20171202,0000,1555.06
20171203,0000,1555.10
20171204,0000,1554.98
20171205,0000,1555.14
20171206,0000,1555.12
20171207,0000,1555.05
20171208,0000,1555.16
20171209,0000,1555.01
20171210,0000,1555.16
20171211,0000,1555.21
20171212,0000,1555.26
20171213,0000,1555.27
20171214,0000,1555.22
20171215,0000,1555.33
20171216,0000,1555.43
20171217,0000,1555.46
20171218,0000,1555.51
20171219,0000,1555.50
20171220,0000,1555.29
20171221,0000,1555.48
20171222,0000,1555.42
20171223,0000,1555.52
20171224,0000,1555.52
20171225,0000,1555.59
20171226,0000,1555.57
20171227,0000,1555.56
20171228,0000,1555.61
20171229,0000,1555.60
20171230,0000,1555.62
20171231,0000,1555.65
20180101,0000,1555.64
20180102,0000,1555.63
20180103,0000,1555.72
20180104,0000,1555.72
20180105,0000,1555.73
20180106,0000,1555.79
20180107,0000,1555.76
20180108,0000,1555.83
20180109,0000,1556.04
20180110,0000,1556.07
20180111,0000,1556.24
20180112,0000,1556.35
20180113,0000,1556.66
20180114,0000,1557.20
20180115,0000,1557.64
20180116,0000,1557.92
20180117,0000,1558.15
20180118,0000,1558.48
20180119,0000,1558.73
20180120,0000,1559.07
20180121,0000,1559.44
20180122,0000,1559.72
20180123,0000,1559.92
20180124,0000,1560.33
20180125,0000,1560.49
20180126,0000,1560.41
20180127,0000,1560.39
20180128,0000,1560.36
20180129,0000,1560.45
20180130,0000,1560.49
20180131,0000,1560.47
20180201,0000,1560.48
20180202,0000,1560.45
20180203,0000,1560.50
20180204,0000,1560.50
20180205,0000,1560.49
20180206,0000,1560.41
20180207,0000,1560.49
20180208,0000,1560.52
20180209,0000,1560.56
20180210,0000,1560.55
20180211,0000,1560.71
20180212,0000,1560.93
20180213,0000,1561.18
20180214,0000,1561.48
20180215,0000,1561.63
20180216,0000,1562.07
20180217,0000,1562.25
20180218,0000,1562.49
20180219,0000,1562.63
20180220,0000,1562.86
20180221,0000,1562.98
20180222,0000,1562.93
20180223,0000,1562.89
20180224,0000,1562.96
20180225,0000,1562.90
20180226,0000,1562.89
20180227,0000,1562.97
20180228,0000,1562.92
20180301,0000,1562.94
20180302,0000,1562.93
20180303,0000,1562.86
20180304,0000,1562.93
20180305,0000,1562.85
20180306,0000,1562.89
20180307,0000,1563.08
20180308,0000,1563.30
20180309,0000,1563.45
20180310,0000,1563.78
20180311,0000,1564.02
20180312,0000,1564.24
20180313,0000,1564.45
20180314,0000,1564.58
20180315,0000,1564.73
20180316,0000,1565.01
20180317,0000,1565.35
20180318,0000,1565.67
20180319,0000,1565.76
20180320,0000,1565.87
20180321,0000,1566.09
20180322,0000,1566.32
20180323,0000,1566.59
20180324,0000,1566.86
20180325,0000,1567.20
20180326,0000,1567.45
20180327,0000,1567.81
20180328,0000,1568.20
20180329,0000,1568.56
20180330,0000,1568.91
20180331,0000,1569.24
20180401,0000,1569.63
20180402,0000,1569.92
20180403,0000,1570.23
20180404,0000,1570.52
20180405,0000,1570.86
20180406,0000,1571.23
20180407,0000,1571.57
20180408,0000,1571.93
20180409,0000,1572.33
20180410,0000,1572.39
20180411,0000,1572.40
20180412,0000,1572.37
20180413,0000,1572.33
20180414,0000,1572.31
20180415,0000,1572.31
20180416,0000,1572.19
20180417,0000,1572.28
20180418,0000,1572.27
20180419,0000,1572.34
20180420,0000,1572.34
20180421,0000,1572.29
20180422,0000,1572.22
20180423,0000,1572.28
20180424,0000,1572.24
20180425,0000,1572.33
20180426,0000,1572.48
20180427,0000,1572.69
20180428,0000,1572.92
20180429,0000,1573.10
20180430,0000,1573.42
20180501,0000,1573.73
20180502,0000,1574.04
20180503,0000,1574.41
20180504,0000,1574.71
20180505,0000,1575.02
20180506,0000,1575.45
20180507,0000,1575.60
20180508,0000,1575.75
20180509,0000,1575.89
20180510,0000,1575.98
20180511,0000,1576.14
20180512,0000,1576.42
20180513,0000,1576.59
20180514,0000,1576.69
20180515,0000,1576.67
20180516,0000,1577.00
20180517,0000,1577.10
20180518,0000,1577.20
20180519,0000,1577.20
20180520,0000,1577.38
20180521,0000,1577.55
20180522,0000,1577.56
20180523,0000,1577.71
20180524,0000,1577.83
20180525,0000,1577.83
20180526,0000,1577.91
20180527,0000,1577.92
20180528,0000,1577.87
20180529,0000,1577.87
20180530,0000,1577.90
20180531,0000,1577.84
20180601,0000,1577.90
20180602,0000,1577.91
20180603,0000,1577.90
20180604,0000,1577.98
20180605,0000,1578.02
20180606,0000,1578.04
20180607,0000,1578.05
20180608,0000,1578.00
20180609,0000,1578.01
20180610,0000,1577.98
20180611,0000,1577.93
20180612,0000,1577.91
20180613,0000,1577.93
20180614,0000,1577.90
20180615,0000,1577.85
20180616,0000,1577.85
20180617,0000,1577.81
20180618,0000,1577.74
20180619,0000,1577.78
20180620,0000,1577.82
20180621,0000,1577.73
20180622,0000,1577.81
20180623,0000,1577.79
20180624,0000,1577.79
20180625,0000,1577.74
20180626,0000,1577.68
20180627,0000,1577.65
20180628,0000,1577.65
20180629,0000,1577.53
20180630,0000,1577.51
20180701,0000,1577.56
20180702,0000,1577.56
20180703,0000,1577.52
20180704,0000,1577.53
20180705,0000,1577.45
20180706,0000,1577.46
20180707,0000,1577.46
20180708,0000,1577.44
20180709,0000,1577.26
20180710,0000,1577.35
20180711,0000,1577.38
20180712,0000,1577.35
20180713,0000,1577.32
20180714,0000,1577.32
20180715,0000,1577.34
20180716,0000,1577.25
20180717,0000,1577.29
20180718,0000,1577.21
20180719,0000,1577.27
20180720,0000,1577.20
20180721,0000,1577.23
20180722,0000,1577.24
20180723,0000,1577.19
20180724,0000,1577.18
20180725,0000,1577.16
20180726,0000,1577.18
20180727,0000,1577.16
20180728,0000,1577.10
