16960,PST,'RESERVOIR ELEVATION (feet)'
20180704,0000,133.57
20180705,0000,133.82
20180706,0000,134.02
20180707,0000,134.13
20180708,0000,134.25
20180709,0000,134.15
20180710,0000,133.96
20180711,0000,133.91
20180712,0000,133.42
20180713,0000,133.41
20180714,0000,133.40
20180715,0000,133.39
20180716,0000,133.39
20180717,0000,133.40
20180718,0000,133.41
20180719,0000,133.44
20180720,0000,133.48
20180721,0000,133.53
20180722,0000,133.56
20180723,0000,133.59
20180724,0000,133.65
20180725,0000,133.68
20180726,0000,133.75
20180727,0000,133.54
20180728,0000,133.60
