"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-11-28",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","66",",,0","39",",,0","46",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-11-29",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","72",",,0","39",",,0","46",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-11-30",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","75",",,0","39",",,0","55",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-01",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","66",",,0","39",",,0","60",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-02",,,,,"0.08",",,0,0700","0.0","P,,0","0.0","P,,0","65",",,0","50",",,0","52",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-03",,,,,"0.01",",,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","45",",,0","49",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-04",,,,,"0.11",",,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","46",",,0","59",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-05",,,,,"0.13",",,0,0700","0.0","P,,0","0.0","P,,0","69",",,0","54",",,0","57",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-06",,,,,"0.01",",,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","51",",,0","55",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-07",,,,,"0.29",",,0,0700","0.0","P,,0","0.0","P,,0","64",",,0","51",",,0","53",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-08",,,,,"0.03",",,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","45",",,0","50",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-09",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","49",",,0","52",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-10",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,"51",",,0","52",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-11",,,,,"0.35",",,0,0700","0.0","P,,0","0.0","P,,0","59",",,0","50",",,0","57",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-12",,,,,"1.95",",,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","48",",,0","55",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-13",,,,,"0.35",",,0,0700","0.0","P,,0","0.0","P,,0","59",",,0","43",",,0","57",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-14",,,,,"0.46",",,0,0700","0.0","P,,0","0.0","P,,0","61",",,0","42",",,0","45",",I,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-15",,,,,"0.60",",,0,0700","0.0","P,,0","0.0","P,,0","56",",,0","49",",I,0","52",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-16",,,,,"0.10",",,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","38",",,0","39",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-17",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","54",",,0","36",",,0","39",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-18",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","59",",,0","37",",,0","45",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-19",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","61",",,0","37",",,0","42",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-20",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","53",",,0","36",",,0","38",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-21",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","52",",,0","36",",,0","39",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-22",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","36",",,0","40",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-23",,,,,"0.21",",,0,0700","0.0","P,,0","0.0","P,,0","52",",,0","36",",,0","38",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-24",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","35",",,0","37",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-25",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,,,,,,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-26",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","33",",,0","37",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-27",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","36",",,0","43",",I,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-28",,,,,"0.20",",,0,0700","0.0","P,,0","0.0","P,,0","55",",,0","45",",I,0","47",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-29",,,,,"0.13",",,0,0700","0.0","P,,0","0.0","P,,0","52",",,0","44",",,0","50",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-30",,,,,"1.91",",,0,0700","0.0","P,,0","0.0","P,,0","56",",,0","50",",,0","52",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1995-12-31",,,,,"0.25",",,0,0700","0.0","P,,0","0.0","P,,0","69",",,0","52",",,0","54",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-01",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","69",",,0","54",",,0","55",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-02",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","69",",,0","42",",,0","45",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-03",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","59",",,0","39",",,0","49",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-04",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","45",",,0","52",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-05",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","44",",,0","52",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-06",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","41",",,0","42",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-07",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","39",",,0","41",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-08",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","54",",,0","40",",,0","46",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-09",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","50",",,0","38",",,0","47",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-10",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","61",",,0","38",",,0","44",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-11",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","37",",,0","44",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-12",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","44",",,0","38",",,0","44",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-13",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","49",",,0","40",",,0","41",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-14",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","44",",,0","39",",,0","40",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-15",,,,,"0.60",",,0,0700","0.0","P,,0","0.0","P,,0","55",",,0","40",",,0","46",",I,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-16",,,,,"0.69",",,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","48",",I,0","54",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-17",,,,,"0.66",",,0,0700","0.0","P,,0","0.0","P,,0","57",",,0","36",",,0","38",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-18",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","51",",,0","36",",,0","48",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-19",,,,,"0.85",",,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","35",",,0","45",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-20",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","55",",,0","41",",,0","47",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-21",,,,,"0.57",",,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","43",",,0","47",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-22",,,,,"0.26",",,0,0700","0.0","P,,0","0.0","P,,0","54",",,0","37",",,0","41",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-23",,,,,"0.13",",,0,0700","0.0","P,,0","0.0","P,,0","46",",,0","36",",,0","46",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-24",,,,,"0.14",",,0,0700","0.0","P,,0","0.0","P,,0","52",",,0","34",",,0","53",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-25",,,,,"0.28",",,0,0700","0.0","P,,0","0.0","P,,0","57",",,0","33",",,0","39",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-26",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","51",",,0","32",",,0","40",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-27",,,,,"1.32",",,0,0700","0.0","P,,0","0.0","P,,0","57",",,0","31",",,0","48",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-28",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","58",",,0","41",",,0","48",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-29",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","52",",,0","40",",,0","44",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-30",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","55",",,0","42",",,0","46",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-01-31",,,,,"0.22",",,0,0700","0.0","P,,0","0.0","P,,0","61",",,0","40",",,0","50",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-01",,,,,"0.11",",,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","39",",,0","40",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-02",,,,,"0.01",",,0,0700","0.0","P,,0","0.0","P,,0","59",",,0","38",",,0","50",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-03",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","58",",,0","38",",,0","49",",I,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-04",,,,,"1.94",",,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","53",",I,0","59",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-05",,,,,"1.38",",,0,0700","0.0","P,,0","0.0","P,,0","69",",,0","56",",,0","60",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-06",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","70",",,0","51",",,0","58",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-07",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","69",",,0","50",",,0","52",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-08",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","45",",,0","47",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-09",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","66",",,0","44",",,0","50",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-10",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","68",",,0","48",",,0","51",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-11",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","67",",,0","43",",,0","44",",I,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-12",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","81",",,0","47",",I,0","47",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-13",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","72",",,0","44",",,0","53",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-14",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","69",",,0","44",",,0","46",",,0,0700","    1",",,0",,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-15",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","72",",,0","43",",,0","55",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-16",,,,,"0.10",",,0,0700","0.0","P,,0","0.0","P,,0","69",",,0","42",",,0","59",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-17",,,,,"0.06",",,0,0700","0.0","P,,0","0.0","P,,0","67",",,0","39",",,0","62",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-18",,,,,"0.11",",,0,0700","0.0","P,,0","0.0","P,,0","66",",,0","53",",,0","56",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-19",,,,,"0.45",",,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","53",",,0","56",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-20",,,,,"0.75",",,0,0700","0.0","P,,0","0.0","P,,0","60",",,0","51",",,0","55",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-21",,,,,"1.30",",,0,0700","0.0","P,,0","0.0","P,,0","57",",,0","46",",,0","49",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-22",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","55",",,0","41",",,0","44",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-23",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","57",",,0","37",",,0","46",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-24",,,,,"0.12",",,0,0700","0.0","P,,0","0.0","P,,0","53",",,0","41",",,0","43",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-25",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","51",",,0","36",",,0","38",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-26",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","53",",,0","32",",,0","34",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-27",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","45",",,0","33",",,0","41",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-28",,,,,"0.13",",,0,0700","0.0","P,,0","0.0","P,,0","52",",,0","43",",I,0","33",",I,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-02-29",,,,,"0.18",",,0,0700","0.0","P,,0","0.0","P,,0","57",",,0","48",",I,0","34",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-01",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","67",",,0","34",",,0","43",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-02",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","69",",,0","34",",,0","45",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-03",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","58",",,0","41",",,0","54",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-04",,,,,"0.23",",,0,0700","0.0","P,,0","0.0","P,,0","56",",,0","51",",,0","55",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-05",,,,,"0.60",",,0,0700","0.0","P,,0","0.0","P,,0","56",",,0","44",",,0","46",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-06",,,,,"0.03",",,0,0700","0.0","P,,0","0.0","P,,0","63",",,0","34",",,0","38",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-07",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","67",",,0","34",",,0","54",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-08",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","72",",,0","33",",,0","45",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-09",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","72",",,0","44",",,0","53",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-10",,,,,"0.01",",,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","50",",,0","57",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-11",,,,,"0.59",",,0,0700","0.0","P,,0","0.0","P,,0","64",",,0","51",",,0","54",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-12",,,,,"0.85",",,0,0700","0.0","P,,0","0.0","P,,0","65",",,0","47",",,0","57",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-13",,,,,"0.15",",,0,0700","0.0","P,,0","0.0","P,,0","71",",,0","41",",,0","42",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-14",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","75",",,0","40",",,0","47",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-15",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","72",",,0","39",",,0","54",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-16",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","78",",,0","39",",,0","52",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-17",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","82",",,0","48",",,0","54",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-18",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","78",",,0","48",",,0","58",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-19",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","79",",,0","45",",,0","64",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-20",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","76",",,0","46",",,0","56",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-21",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","77",",,0","52",",,0","59",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-22",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","65",",,0","50",",,0","54",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-23",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","63",",,0","36",",,0","47",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-24",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","66",",,0","42",",,0","51",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-25",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","67",",,0","41",",,0","45",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-26",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","68",",,0","40",",,0","45",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-27",,,,,"0.07",",,0,0700","0.0","P,,0","0.0","P,,0","65",",,0","39",",,0","47",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-28",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","62",",,0","44",",,0","47",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-29",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","65",",,0","39",",,0","44",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-30",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","68",",,0","38",",,0","50",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-03-31",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","71",",,0","47",",,0","53",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-04-01",,,,,"0.20",",,0,0700","0.0","P,,0","0.0","P,,0","59",",,0","48",",,0","57",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-04-02",,,,,"2.00",",,0,0700","0.0","P,,0","0.0","P,,0","65",",,0","48",",,0","52",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-04-03",,,,,"0.03",",,0,0700","0.0","P,,0","0.0","P,,0","68",",,0","43",",,0","49",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-04-04",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","76",",,0","42",",,0","56",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-04-05",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","80",",,0","44",",,0","55",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-04-06",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","82",",,0","42",",,0","64",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-04-07",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","82",",,0","42",",,0","58",",,0,0700",,,,,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1996-04-08",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0","80",",,0","40",",,0","65",",,0,0700",,,,,,,,
