2576,PST,'RESERVOIR STORAGE (af)'
19880806,0000,47134
19880807,0000,47134
19880808,0000,47000
19880809,0000,46873
19880810,0000,46782
19880811,0000,46726
19880812,0000,46647
19880813,0000,46647
19880814,0000,46444
19880815,0000,46387
19880816,0000,46320
19880817,0000,46185
19880818,0000,46151
19880819,0000,46095
19880820,0000,46006
19880821,0000,45950
19880822,0000,45860
19880823,0000,45804
19880824,0000,45726
19880825,0000,45637
19880826,0000,45637
19880827,0000,45526
19880828,0000,45437
19880829,0000,45292
19880830,0000,45292
19880831,0000,45237
19880901,0000,45148
19880902,0000,9938
19880903,0000,9633
19880904,0000,9633
19880905,0000,9271
19880906,0000,44728
19880907,0000,44673
19880908,0000,44618
19880909,0000,44618
19880910,0000,44465
19880911,0000,44311
19880912,0000,44223
19880913,0000,44169
19880914,0000,44169
19880915,0000,44027
19880916,0000,43885
19880917,0000,43885
19880918,0000,43776
19880919,0000,43744
19880920,0000,43744
19880921,0000,43613
19880922,0000,43559
19880923,0000,43559
19880924,0000,43440
19880925,0000,43440
19880926,0000,43385
19880927,0000,43332
19880928,0000,43245
19880929,0000,43191
19880930,0000,43137
19881001,0000,43083
19881002,0000,43051
19881003,0000,42997
19881004,0000,42922
19881005,0000,42922
19881006,0000,42890
19881007,0000,42836
19881008,0000,42782
19881009,0000,42729
19881010,0000,42697
19881011,0000,42643
19881012,0000,42590
19881013,0000,42400
19881014,0000,42500
19881015,0000,42397
19881016,0000,42344
19881017,0000,42312
19881018,0000,42300
19881019,0000,42200
19881020,0000,42184
19881021,0000,42120
19881022,0000,42100
19881023,0000,42100
19881024,0000,42014
19881025,0000,41961
19881026,0000,41908
19881027,0000,41855
19881028,0000,41855
19881029,0000,41823
19881030,0000,41749
19881031,0000,41686
19881101,0000,41612
19881102,0000,41583
19881103,0000,41600
19881104,0000,41528
19881105,0000,41444
19881106,0000,41400
19881107,0000,41400
19881108,0000,41500
19881109,0000,44136
19881110,0000,44169
19881111,0000,41370
19881112,0000,44114
19881113,0000,44475
19881114,0000,44500
19881115,0000,44421
19881116,0000,44530
19881117,0000,44530
19881118,0000,44508
19881119,0000,44421
19881120,0000,44421
19881121,0000,44366
19881122,0000,44982
19881123,0000,45894
19881124,0000,45894
19881125,0000,45927
19881126,0000,45927
19881127,0000,45860
19881128,0000,45927
19881129,0000,45894
19881130,0000,45838
19881201,0000,45838
19881202,0000,42976
19881203,0000,42976
19881204,0000,42944
19881205,0000,42922
19881206,0000,42922
19881207,0000,42890
19881208,0000,42804
19881209,0000,42782
19881210,0000,42782
19881211,0000,42750
19881212,0000,42750
19881213,0000,42729
19881214,0000,42600
19881215,0000,42558
19881216,0000,42558
19881217,0000,42536
19881218,0000,42536
19881219,0000,42504
19881220,0000,42729
19881221,0000,42675
19881222,0000,42836
19881223,0000,42836
19881224,0000,42922
19881225,0000,43051
19881226,0000,43000
19881227,0000,43000
19881228,0000,43000
19881229,0000,42976
19881230,0000,43030
19881231,0000,43000
19890101,0000,43030
19890102,0000,42976
19890103,0000,42976
19890104,0000,42890
19890105,0000,43170
19890106,0000,43116
19890107,0000,43137
19890108,0000,43137
19890109,0000,43083
19890110,0000,43137
19890111,0000,43116
19890112,0000,43083
19890113,0000,43083
19890114,0000,43051
19890115,0000,43030
19890116,0000,43000
19890117,0000,43000
19890118,0000,42976
19890119,0000,42976
19890120,0000,42944
19890121,0000,42922
19890122,0000,43083
19890123,0000,43116
19890124,0000,43116
19890125,0000,43083
19890126,0000,43116
19890127,0000,43051
19890128,0000,43030
19890129,0000,42997
19890130,0000,42974
19890131,0000,43000
19890201,0000,43000
19890202,0000,43224
19890203,0000,43418
19890204,0000,43472
19890205,0000,43440
19890206,0000,43418
19890207,0000,43386
19890208,0000,43386
19890209,0000,43418
19890210,0000,43364
19890211,0000,43364
19890212,0000,43364
19890213,0000,43332
19890214,0000,43278
19890215,0000,43278
19890216,0000,43245
19890217,0000,43224
19890218,0000,43224
19890219,0000,43245
19890220,0000,43245
19890221,0000,43191
19890222,0000,43494
19890223,0000,43581
19890224,0000,43635
19890225,0000,43776
19890226,0000,43863
19890227,0000,44005
19890228,0000,44100
19890301,0000,44256
19890302,0000,44640
19890303,0000,44640
19890304,0000,44706
19890305,0000,44817
19890306,0000,45068
19890307,0000,45492
19890308,0000,46556
19890309,0000,48071
19890310,0000,49251
19890311,0000,50730
19890312,0000,51431
19890313,0000,51861
19890314,0000,52101
19890315,0000,52318
19890316,0000,52692
19890317,0000,52813
19890318,0000,53056
19890319,0000,53373
19890320,0000,53470
19890321,0000,53690
19890322,0000,53874
19890323,0000,54034
19890324,0000,54848
19890325,0000,55645
19890326,0000,55908
19890327,0000,56222
19890328,0000,56587
19890329,0000,56878
19890330,0000,57030
19890331,0000,57500
19890401,0000,57756
19890402,0000,58050
19890403,0000,58345
19890404,0000,58538
19890405,0000,58809
19890406,0000,59003
19890407,0000,59301
19890408,0000,59470
19890409,0000,59665
19890410,0000,59868
19890411,0000,60108
19890412,0000,60174
19890413,0000,60266
19890414,0000,60370
19890415,0000,60410
19890416,0000,60502
19890417,0000,60672
19890418,0000,60567
19890419,0000,60712
19890420,0000,60738
19890421,0000,60738
19890422,0000,60804
19890423,0000,60909
19890424,0000,60975
19890425,0000,61015
19890426,0000,61041
19890427,0000,61041
19890428,0000,61081
19890429,0000,61041
19890430,0000,61000
19890501,0000,60975
19890502,0000,61015
19890503,0000,60975
19890504,0000,60975
19890505,0000,60975
19890506,0000,60909
19890507,0000,60870
19890508,0000,60843
19890509,0000,60804
19890510,0000,60870
19890511,0000,60804
19890512,0000,60949
19890513,0000,61041
19890514,0000,61107
19890515,0000,61107
19890516,0000,61081
19890517,0000,60909
19890518,0000,60949
19890519,0000,60843
19890520,0000,60800
19890521,0000,60672
19890522,0000,60541
19890523,0000,60567
19890524,0000,60541
19890525,0000,60502
19890526,0000,60370
19890527,0000,60305
19890528,0000,60239
19890529,0000,60266
19890530,0000,60266
19890531,0000,60200
19890601,0000,60174
19890602,0000,60108
19890603,0000,60069
19890604,0000,60135
19890605,0000,60135
19890606,0000,60069
19890607,0000,60239
19890608,0000,60239
19890609,0000,60200
19890610,0000,60108
19890611,0000,60030
19890612,0000,59965
19890613,0000,59939
19890614,0000,59795
19890615,0000,59665
19890616,0000,59600
19890617,0000,59500
19890618,0000,59366
19890619,0000,59236
19890620,0000,59132
19890621,0000,59003
19890622,0000,58938
19890623,0000,58809
19890624,0000,58700
19890625,0000,58641
19890626,0000,58577
19890627,0000,58300
19890628,0000,58281
19890629,0000,58178
19890630,0000,58100
19890701,0000,57986
19890702,0000,57948
19890703,0000,57820
19890704,0000,57718
19890705,0000,57628
19890706,0000,57590
19890707,0000,57500
19890708,0000,57400
19890709,0000,57297
19890710,0000,57198
19890711,0000,57200
19890712,0000,57100
19890713,0000,56940
19890714,0000,56870
19890715,0000,56739
19890716,0000,56640
19890717,0000,56615
19890718,0000,56600
19890719,0000,56500
19890720,0000,56300
19890721,0000,56260
19890722,0000,56134
19890723,0000,56071
19890724,0000,55938
19890725,0000,55845
19890726,0000,55745
19890727,0000,55645
19890728,0000,55557
19890729,0000,55458
19890730,0000,55300
19890731,0000,55139
19890801,0000,55047
19890802,0000,54947
19890803,0000,54848
19890804,0000,54761
19890805,0000,54700
19890806,0000,54625
19890807,0000,54601
19890808,0000,54700
19890809,0000,54700
19890810,0000,54600
19890811,0000,54477
19890812,0000,54378
19890813,0000,54317
19890814,0000,54218
19890815,0000,54120
19890816,0000,54058
19890817,0000,53972
19890818,0000,53874
19890819,0000,53800
19890820,0000,53800
19890821,0000,53717
19890822,0000,53556
19890823,0000,53556
19890824,0000,53531
19890825,0000,53470
19890826,0000,53373
19890827,0000,53312
19890828,0000,53251
19890829,0000,53129
19890830,0000,53056
19890831,0000,52995
19890901,0000,52935
19890902,0000,52850
19890903,0000,52777
19890904,0000,52535
19890905,0000,52439
19890906,0000,52282
19890907,0000,52282
19890908,0000,52258
19890909,0000,52198
19890910,0000,52162
19890911,0000,52101
19890912,0000,52005
19890913,0000,51945
19890914,0000,51861
19890915,0000,51800
19890916,0000,51800
19890917,0000,51900
19890918,0000,51945
19890919,0000,51945
19890920,0000,51945
19890921,0000,51861
19890922,0000,51825
19890923,0000,51800
19890924,0000,51730
19890925,0000,51610
19890926,0000,51500
19890927,0000,51491
19890928,0000,51500
19890929,0000,51400
19890930,0000,51400
19891001,0000,51336
19891002,0000,51337
19891003,0000,51371
19891004,0000,51371
19891005,0000,51312
19891006,0000,51300
19891007,0000,51181
19891008,0000,51157
19891009,0000,51154
19891010,0000,51200
19891011,0000,51062
19891012,0000,50967
19891013,0000,50943
19891014,0000,50900
19891015,0000,50849
19891016,0000,50825
19891017,0000,50695
19891018,0000,50671
19891019,0000,50636
19891020,0000,50577
19891021,0000,50600
19891022,0000,50612
19891023,0000,51240
19891024,0000,51300
19891025,0000,51300
19891026,0000,51336
19891027,0000,51312
19891028,0000,51312
19891029,0000,51217
19891030,0000,51181
19891031,0000,51000
19891101,0000,51100
19891102,0000,51121
19891103,0000,51098
19891104,0000,51062
19891105,0000,51062
19891106,0000,51003
19891107,0000,50943
19891108,0000,50908
19891109,0000,50884
19891110,0000,50849
19891111,0000,50825
19891112,0000,50789
19891113,0000,50754
19891114,0000,50695
19891115,0000,50671
19891116,0000,50671
19891117,0000,50612
19891118,0000,50577
19891119,0000,50577
19891120,0000,50553
19891121,0000,50482
19891122,0000,50482
19891123,0000,50400
19891124,0000,50500
19891125,0000,51026
19891126,0000,51217
19891127,0000,51181
19891128,0000,51181
19891129,0000,51157
19891130,0000,51181
19891201,0000,51121
19891202,0000,51098
19891203,0000,51062
19891204,0000,51026
19891205,0000,51003
19891206,0000,51003
19891207,0000,51003
19891208,0000,50908
19891209,0000,m
19891210,0000,50884
19891211,0000,50825
19891212,0000,50825
19891213,0000,50789
19891214,0000,50789
19891215,0000,50754
19891216,0000,50754
19891217,0000,50695
19891218,0000,50671
19891219,0000,50636
19891220,0000,50577
19891221,0000,50577
19891222,0000,50577
19891223,0000,50553
19891224,0000,50553
19891225,0000,50518
19891226,0000,50482
19891227,0000,50482
19891228,0000,50500
19891229,0000,50400
19891230,0000,50365
19891231,0000,50300
19900101,0000,50276
19900102,0000,50306
19900103,0000,50270
19900104,0000,50212
19900105,0000,50212
19900106,0000,50200
19900107,0000,50270
19900108,0000,50459
19900109,0000,50459
19900110,0000,50459
19900111,0000,50459
19900112,0000,50553
19900113,0000,50754
19900114,0000,50849
19900115,0000,50849
19900116,0000,50884
19900117,0000,50908
19900118,0000,50908
19900119,0000,50908
19900120,0000,50884
19900121,0000,50849
19900122,0000,50849
19900123,0000,50825
19900124,0000,50789
19900125,0000,50636
19900126,0000,50482
19900127,0000,47921
19900128,0000,46669
19900129,0000,50577
19900130,0000,50730
19900131,0000,50730
19900201,0000,50754
19900202,0000,50730
19900203,0000,50943
19900204,0000,51003
19900205,0000,50971
19900206,0000,51003
19900207,0000,51003
19900208,0000,50967
19900209,0000,48601
19900210,0000,47111
19900211,0000,45381
19900212,0000,50820
19900213,0000,50825
19900214,0000,50789
19900215,0000,50754
19900216,0000,51300
19900217,0000,51300
19900218,0000,51300
19900219,0000,51520
19900220,0000,51514
19900221,0000,51491
19900222,0000,51491
19900223,0000,51455
19900224,0000,51455
19900225,0000,51431
19900226,0000,51491
19900227,0000,51491
19900228,0000,51491
19900301,0000,51514
19900302,0000,51500
19900303,0000,51550
19900304,0000,51610
19900305,0000,51610
19900306,0000,51610
19900307,0000,51646
19900308,0000,51670
19900309,0000,51670
19900310,0000,51885
19900311,0000,51921
19900312,0000,52041
19900313,0000,52077
19900314,0000,52101
19900315,0000,52101
19900316,0000,52137
19900317,0000,52137
19900318,0000,52258
19900319,0000,52378
19900320,0000,52535
19900321,0000,52753
19900322,0000,53032
19900323,0000,53275
19900324,0000,53531
19900325,0000,53813
19900326,0000,54034
19900327,0000,54255
19900328,0000,54415
19900329,0000,54539
19900330,0000,54625
19900331,0000,54700
19900401,0000,54786
19900402,0000,54910
19900403,0000,55009
19900404,0000,55171
19900405,0000,55233
19900406,0000,55300
19900407,0000,55395
19900408,0000,55458
19900409,0000,55458
19900410,0000,55495
19900411,0000,55500
19900412,0000,55600
19900413,0000,55582
19900414,0000,55582
19900415,0000,55600
19900416,0000,55617
19900417,0000,55620
19900418,0000,55620
19900419,0000,55620
19900420,0000,55620
19900421,0000,55645
19900422,0000,55682
19900423,0000,55933
19900424,0000,56008
19900425,0000,56008
19900426,0000,56000
19900427,0000,55908
19900428,0000,55900
19900429,0000,55808
19900430,0000,55707
19900501,0000,55682
19900502,0000,55600
19900503,0000,55600
19900504,0000,55557
19900505,0000,55520
19900506,0000,55395
19900507,0000,55333
19900508,0000,55233
19900509,0000,55134
19900510,0000,55134
19900511,0000,55047
19900512,0000,55009
19900513,0000,54910
19900514,0000,54848
19900515,0000,54823
19900516,0000,54700
19900517,0000,54625
19900518,0000,54539
19900519,0000,54440
19900520,0000,54440
19900521,0000,54415
19900522,0000,54317
19900523,0000,54440
19900524,0000,54440
19900525,0000,54415
19900526,0000,54378
19900527,0000,54341
19900528,0000,54378
19900529,0000,54341
19900530,0000,54700
19900531,0000,54947
19900601,0000,54985
19900602,0000,55009
19900603,0000,54985
19900604,0000,54985
19900605,0000,54910
19900606,0000,54848
19900607,0000,54848
19900608,0000,54823
19900609,0000,54724
19900610,0000,54601
19900611,0000,54502
19900612,0000,54415
19900613,0000,54341
19900614,0000,54317
19900615,0000,54255
19900616,0000,54194
19900617,0000,54120
19900618,0000,54058
19900619,0000,53997
19900620,0000,53972
19900621,0000,53911
19900622,0000,53776
19900623,0000,53715
19900624,0000,53629
19900625,0000,53556
19900626,0000,53409
19900627,0000,53312
19900628,0000,53275
19900629,0000,53153
19900630,0000,53056
19900701,0000,52935
19900702,0000,52874
19900703,0000,52753
19900704,0000,52632
19900705,0000,52499
19900706,0000,52475
19900707,0000,52414
19900708,0000,52354
19900709,0000,52287
19900710,0000,52137
19900711,0000,52101
19900712,0000,51981
19900713,0000,51981
19900714,0000,51945
19900715,0000,51921
19900716,0000,51825
19900717,0000,51789
19900718,0000,51706
19900719,0000,51706
19900720,0000,51610
19900721,0000,51514
19900722,0000,51431
19900723,0000,51312
19900724,0000,51217
19900725,0000,51062
19900726,0000,51026
19900727,0000,50943
19900728,0000,50849
19900729,0000,50789
19900730,0000,50695
19900731,0000,50612
19900801,0000,50553
19900802,0000,50459
19900803,0000,50365
19900804,0000,50270
19900805,0000,50188
19900806,0000,50094
19900807,0000,50000
19900808,0000,50000
19900809,0000,49977
19900810,0000,49883
19900811,0000,49801
19900812,0000,49800
19900813,0000,49650
19900814,0000,49591
19900815,0000,49463
19900816,0000,49323
19900817,0000,49228
19900818,0000,49135
19900819,0000,49112
19900820,0000,49112
19900821,0000,49053
19900822,0000,48984
19900823,0000,48902
19900824,0000,48775
19900825,0000,48717
19900826,0000,48636
19900827,0000,48543
19900828,0000,48485
19900829,0000,48393
19900830,0000,48370
19900831,0000,48312
19900901,0000,48220
19900902,0000,48163
19900903,0000,48071
19900904,0000,47979
19900905,0000,47898
19900906,0000,47864
19900907,0000,47807
19900908,0000,47800
19900909,0000,47700
19900910,0000,47600
19900911,0000,47500
19900912,0000,47500
19900913,0000,47500
19900914,0000,47200
19900915,0000,47200
19900916,0000,47100
19900917,0000,47000
19900918,0000,47000
19900919,0000,46900
19900920,0000,46800
19900921,0000,46800
19900922,0000,46700
19900923,0000,46647
19900924,0000,46647
19900925,0000,m
19900926,0000,46760
19900927,0000,m
19900928,0000,m
19900929,0000,m
19900930,0000,46600
19901001,0000,46556
19901002,0000,46500
19901003,0000,46410
19901004,0000,46320
19901005,0000,46264
19901006,0000,46241
19901007,0000,46151
19901008,0000,46062
19901009,0000,46039
19901010,0000,45983
19901011,0000,45927
19901012,0000,45860
19901013,0000,45838
19901014,0000,45782
19901015,0000,45726
19901016,0000,45693
19901017,0000,45604
19901018,0000,45581
19901019,0000,45581
19901020,0000,45526
19901021,0000,45492
19901022,0000,45437
19901023,0000,45414
19901024,0000,45348
19901025,0000,45292
19901026,0000,45270
19901027,0000,45215
19901028,0000,45093
19901029,0000,45093
19901030,0000,44982
19901031,0000,45000
19901101,0000,44982
19901102,0000,44982
19901103,0000,44927
19901104,0000,44894
19901105,0000,44839
19901106,0000,44761
19901107,0000,44700
19901108,0000,44800
19901109,0000,44800
19901110,0000,44640
19901111,0000,44618
19901112,0000,44585
19901113,0000,44475
19901114,0000,44475
19901115,0000,44421
19901116,0000,44388
19901117,0000,44366
19901118,0000,44366
19901119,0000,44333
19901120,0000,44333
19901121,0000,44333
19901122,0000,44311
19901123,0000,44278
19901124,0000,44256
19901125,0000,44475
19901126,0000,44388
19901127,0000,44366
19901128,0000,44400
19901129,0000,44278
19901130,0000,44300
19901201,0000,44223
19901202,0000,44191
19901203,0000,44167
19901204,0000,44114
19901205,0000,44081
19901206,0000,44059
19901207,0000,44059
19901208,0000,44005
19901209,0000,43972
19901210,0000,43916
19901211,0000,43918
19901212,0000,43918
19901213,0000,43972
19901214,0000,43939
19901215,0000,43918
19901216,0000,43918
19901217,0000,43885
19901218,0000,43939
19901219,0000,43939
19901220,0000,43939
19901221,0000,43939
19901222,0000,43939
19901223,0000,43918
19901224,0000,43885
19901225,0000,43863
19901226,0000,43831
19901227,0000,43809
19901228,0000,43831
19901229,0000,43809
19901230,0000,43776
19901231,0000,43700
19910101,0000,43722
19910102,0000,43689
19910103,0000,43689
19910104,0000,43667
19910105,0000,43635
19910106,0000,43581
19910107,0000,43582
19910108,0000,43581
19910109,0000,43559
19910110,0000,43559
19910111,0000,43526
19910112,0000,43526
19910113,0000,43526
19910114,0000,43526
19910115,0000,43500
19910116,0000,m
19910117,0000,m
19910118,0000,m
19910119,0000,m
19910120,0000,m
19910121,0000,m
19910122,0000,m
19910123,0000,m
19910124,0000,m
19910125,0000,m
19910126,0000,m
19910127,0000,m
19910128,0000,43224
19910129,0000,43191
19910130,0000,43170
19910131,0000,43100
19910201,0000,43116
19910202,0000,43137
19910203,0000,43170
19910204,0000,43277
19910205,0000,43278
19910206,0000,43310
19910207,0000,43332
19910208,0000,43332
19910209,0000,43332
19910210,0000,43332
19910211,0000,43310
19910212,0000,43278
19910213,0000,43278
19910214,0000,43278
19910215,0000,43245
19910216,0000,43224
19910217,0000,43224
19910218,0000,43191
19910219,0000,43170
19910220,0000,43137
19910221,0000,43083
19910222,0000,43051
19910223,0000,43030
19910224,0000,42976
19910225,0000,42944
19910226,0000,42922
19910227,0000,42868
19910228,0000,42900
19910301,0000,42976
19910302,0000,43224
19910303,0000,43689
19910304,0000,45437
19910305,0000,45637
19910306,0000,45726
19910307,0000,45749
19910308,0000,45749
19910309,0000,45726
19910310,0000,45838
19910311,0000,45804
19910312,0000,45804
19910313,0000,45900
19910314,0000,45927
19910315,0000,46006
19910316,0000,46006
19910317,0000,45983
19910318,0000,46039
19910319,0000,46095
19910320,0000,46129
19910321,0000,46129
19910322,0000,46095
19910323,0000,46208
19910324,0000,46387
19910325,0000,46444
19910326,0000,46466
19910327,0000,46500
19910328,0000,46500
19910329,0000,46466
19910330,0000,46466
19910331,0000,46556
19910401,0000,46669
19910402,0000,46816
19910403,0000,47000
19910404,0000,47168
19910405,0000,47373
19910406,0000,47956
19910407,0000,48163
19910408,0000,48220
19910409,0000,48370
19910410,0000,48428
19910411,0000,48636
19910412,0000,48393
19910413,0000,48400
19910414,0000,48451
19910415,0000,48509
19910416,0000,48543
19910417,0000,48578
19910418,0000,48578
19910419,0000,48601
19910420,0000,48659
19910421,0000,48717
19910422,0000,48752
19910423,0000,48752
19910424,0000,48810
19910425,0000,48902
19910426,0000,48960
19910427,0000,48960
19910428,0000,48960
19910429,0000,48959
19910430,0000,48900
19910501,0000,48960
19910502,0000,48960
19910503,0000,48960
19910504,0000,48960
19910505,0000,48960
19910506,0000,48984
19910507,0000,48926
19910508,0000,49018
19910509,0000,48926
19910510,0000,48926
19910511,0000,48902
19910512,0000,48868
19910513,0000,48868
19910514,0000,48868
19910515,0000,48868
19910516,0000,48902
19910517,0000,49018
19910518,0000,49053
19910519,0000,49077
19910520,0000,49135
19910521,0000,49170
19910522,0000,49200
19910523,0000,49193
19910524,0000,49193
19910525,0000,49135
19910526,0000,49053
19910527,0000,49048
19910528,0000,48984
19910529,0000,48902
19910530,0000,48902
19910531,0000,48900
19910601,0000,48810
19910602,0000,48752
19910603,0000,48691
19910604,0000,48700
19910605,0000,48543
19910606,0000,48428
19910607,0000,48393
19910608,0000,48370
19910609,0000,48312
19910610,0000,48220
19910611,0000,48186
19910612,0000,48036
19910613,0000,47979
19910614,0000,47898
19910615,0000,47772
19910616,0000,47692
19910617,0000,47601
19910618,0000,47400
19910619,0000,47430
19910620,0000,47338
19910621,0000,47247
19910622,0000,47168
19910623,0000,47111
19910624,0000,47043
19910625,0000,46986
19910626,0000,46929
19910627,0000,46873
19910628,0000,46873
19910629,0000,46873
19910630,0000,46800
19910701,0000,46760
19910702,0000,46726
19910703,0000,46669
19910704,0000,46613
19910705,0000,46500
19910706,0000,46410
19910707,0000,46320
19910708,0000,46241
19910709,0000,46151
19910710,0000,46100
19910711,0000,46000
19910712,0000,45927
19910713,0000,45804
19910714,0000,45726
19910715,0000,45604
19910716,0000,45500
19910717,0000,45437
19910718,0000,45270
19910719,0000,45237
19910720,0000,45270
19910721,0000,45270
19910722,0000,45215
19910723,0000,45215
19910724,0000,45126
19910725,0000,45100
19910726,0000,45012
19910727,0000,44870
19910728,0000,44817
19910729,0000,44783
19910730,0000,44706
19910731,0000,44600
19910801,0000,44475
19910802,0000,44400
19910803,0000,44311
19910804,0000,44223
19910805,0000,44169
19910806,0000,44081
19910807,0000,44005
19910808,0000,43918
19910809,0000,43831
19910810,0000,43700
19910811,0000,43667
19910812,0000,43581
19910813,0000,43559
19910814,0000,43526
19910815,0000,43972
19910816,0000,43939
19910817,0000,43885
19910818,0000,43831
19910819,0000,43776
19910820,0000,43689
19910821,0000,43613
19910822,0000,43526
19910823,0000,43440
19910824,0000,43332
19910825,0000,43224
19910826,0000,43191
19910827,0000,43051
19910828,0000,42997
19910829,0000,42944
19910830,0000,m
19910831,0000,m
19910901,0000,42700
19910902,0000,42644
19910903,0000,42622
19910904,0000,42483
19910905,0000,42483
19910906,0000,42429
19910907,0000,42344
19910908,0000,42259
19910909,0000,42234
19910910,0000,42205
19910911,0000,42152
19910912,0000,42099
19910913,0000,42046
19910914,0000,41993
19910915,0000,41940
19910916,0000,41881
19910917,0000,41823
19910918,0000,41771
19910919,0000,41718
19910920,0000,41633
19910921,0000,41580
19910922,0000,41507
19910923,0000,41444
19910924,0000,41391
19910925,0000,41370
19910926,0000,41300
19910927,0000,41265
19910928,0000,41200
19910929,0000,41200
19910930,0000,41100
19911001,0000,41045
19911002,0000,40992
19911003,0000,40940
19911004,0000,40888
19911005,0000,40836
19911006,0000,40773
19911007,0000,40700
19911008,0000,40669
19911009,0000,40596
19911010,0000,40513
19911011,0000,40461
19911012,0000,40461
19911013,0000,40409
19911014,0000,40347
19911015,0000,40295
19911016,0000,40244
19911017,0000,40192
19911018,0000,40140
19911019,0000,40089
19911020,0000,40006
19911021,0000,39934
19911022,0000,39821
19911023,0000,39821
19911024,0000,39800
19911025,0000,39718
19911026,0000,40000
19911027,0000,40000
19911028,0000,39900
19911029,0000,39903
19911030,0000,39900
19911031,0000,39801
19911101,0000,39801
19911102,0000,39749
19911103,0000,39718
19911104,0000,39688
19911105,0000,39667
19911106,0000,39636
19911107,0000,39616
19911108,0000,39565
19911109,0000,39565
19911110,0000,39534
19911111,0000,39514
19911112,0000,39483
19911113,0000,39500
19911114,0000,39401
19911115,0000,39350
19911116,0000,39200
19911117,0000,39534
19911118,0000,39534
19911119,0000,39500
19911120,0000,39500
19911121,0000,39500
19911122,0000,39514
19911123,0000,39500
19911124,0000,39483
19911125,0000,39452
19911126,0000,39381
19911127,0000,39483
19911128,0000,39452
19911129,0000,39381
19911130,0000,39400
19911201,0000,39299
19911202,0000,39300
19911203,0000,39248
19911204,0000,39218
19911205,0000,39218
19911206,0000,39096
19911207,0000,39248
19911208,0000,39218
19911209,0000,39197
19911210,0000,39200
19911211,0000,39200
19911212,0000,39116
19911213,0000,39100
19911214,0000,39096
19911215,0000,39065
19911216,0000,39035
19911217,0000,39014
19911218,0000,39116
19911219,0000,39100
19911220,0000,39100
19911221,0000,39096
19911222,0000,39065
19911223,0000,39035
19911224,0000,39014
19911225,0000,38984
19911226,0000,38964
19911227,0000,38964
19911228,0000,38933
19911229,0000,39014
19911230,0000,39013
19911231,0000,39000
19920101,0000,39000
19920102,0000,39014
19920103,0000,38984
19920104,0000,38984
19920105,0000,38964
19920106,0000,38964
19920107,0000,39000
19920108,0000,39000
19920109,0000,39000
19920110,0000,38900
19920111,0000,38900
19920112,0000,38900
19920113,0000,38862
19920114,0000,38900
19920115,0000,38802
19920116,0000,38781
19920117,0000,38781
19920118,0000,38800
19920119,0000,38751
19920120,0000,38731
19920121,0000,38700
19920122,0000,38680
19920123,0000,38650
19920124,0000,38600
19920125,0000,38600
19920126,0000,38600
19920127,0000,38549
19920128,0000,38519
19920129,0000,38519
19920130,0000,38519
19920131,0000,38500
19920201,0000,38400
19920202,0000,38448
19920203,0000,38448
19920204,0000,38418
19920205,0000,38388
19920206,0000,38388
19920207,0000,38388
19920208,0000,38388
19920209,0000,38388
19920210,0000,38393
19920211,0000,38469
19920212,0000,38569
19920213,0000,38569
19920214,0000,38680
19920215,0000,38731
19920216,0000,38781
19920217,0000,38781
19920218,0000,38802
19920219,0000,38933
19920220,0000,39035
19920221,0000,39065
19920222,0000,39096
19920223,0000,39116
19920224,0000,39144
19920225,0000,39167
19920226,0000,39167
19920227,0000,39197
19920228,0000,39248
19920229,0000,39300
19920301,0000,39350
19920302,0000,39381
19920303,0000,39431
19920304,0000,39452
19920305,0000,39585
19920306,0000,39636
19920307,0000,39688
19920308,0000,39688
19920309,0000,39718
19920310,0000,39718
19920311,0000,39749
19920312,0000,39770
19920313,0000,39801
19920314,0000,39821
19920315,0000,39852
19920316,0000,39903
19920317,0000,39903
19920318,0000,39903
19920319,0000,39872
19920320,0000,39872
19920321,0000,39903
19920322,0000,39934
19920323,0000,39955
19920324,0000,39955
19920325,0000,39986
19920326,0000,39986
19920327,0000,39986
19920328,0000,39986
19920329,0000,40000
19920330,0000,40037
19920331,0000,40006
19920401,0000,40006
19920402,0000,40006
19920403,0000,39934
19920404,0000,39903
19920405,0000,39872
19920406,0000,39852
19920407,0000,39770
19920408,0000,39800
19920409,0000,39667
19920410,0000,39688
19920411,0000,39600
19920412,0000,39718
19920413,0000,39718
19920414,0000,39718
19920415,0000,39718
19920416,0000,39688
19920417,0000,39700
19920418,0000,39688
19920419,0000,39667
19920420,0000,39616
19920421,0000,39585
19920422,0000,39534
19920423,0000,39483
19920424,0000,39452
19920425,0000,39401
19920426,0000,39400
19920427,0000,39330
19920428,0000,39330
19920429,0000,39167
19920430,0000,39146
19920501,0000,39096
19920502,0000,39014
19920503,0000,38984
19920504,0000,38964
19920505,0000,38913
19920506,0000,38832
19920507,0000,38832
19920508,0000,38832
19920509,0000,38731
19920510,0000,38650
19920511,0000,38569
19920512,0000,38519
19920513,0000,38469
19920514,0000,38388
19920515,0000,38338
19920516,0000,38268
19920517,0000,38238
19920518,0000,38137
19920519,0000,38057
19920520,0000,38037
19920521,0000,37957
19920522,0000,37908
19920523,0000,37900
19920524,0000,37808
19920525,0000,37728
19920526,0000,37679
19920527,0000,37599
19920528,0000,37550
19920529,0000,37470
19920530,0000,37400
19920531,0000,37352
19920601,0000,37273
19920602,0000,37194
19920603,0000,37144
19920604,0000,37066
