15620,PST,'RESERVOIR ELEVATION (feet)'
20100814,0000,1484.18
20100815,0000,1483.42
20100816,0000,1484.06
20100817,0000,1485.13
20100818,0000,1484.86
20100819,0000,1485.49
20100820,0000,1486.65
20100821,0000,1487.38
20100822,0000,1486.54
20100823,0000,1485.66
20100824,0000,1485.77
20100825,0000,1486.53
20100826,0000,1487.01
20100827,0000,1486.82
20100828,0000,1485.86
20100829,0000,1484.98
20100830,0000,1484.06
20100831,0000,1484.09
20100901,0000,1484.89
20100902,0000,1485.57
20100903,0000,1485.86
20100904,0000,1484.90
20100905,0000,1483.90
20100906,0000,1483.02
20100907,0000,1482.93
20100908,0000,1483.61
20100909,0000,1484.65
20100910,0000,1485.77
20100911,0000,1485.18
20100912,0000,1484.37
20100913,0000,1484.49
20100914,0000,1485.37
20100915,0000,1485.89
20100916,0000,1486.09
20100917,0000,1485.58
20100918,0000,1484.74
20100919,0000,1483.90
20100920,0000,1483.06
20100921,0000,1483.29
20100922,0000,1484.09
20100923,0000,1484.61
20100924,0000,1485.13
20100925,0000,1484.30
20100926,0000,1483.38
20100927,0000,1483.09
20100928,0000,1483.16
20100929,0000,1484.05
20100930,0000,1484.53
20101001,0000,1484.26
20101002,0000,1483.38
20101003,0000,1482.54
20101004,0000,1483.09
20101005,0000,1483.89
20101006,0000,1484.65
20101007,0000,1485.53
20101008,0000,1486.42
20101009,0000,1487.97
20101010,0000,1487.94
20101011,0000,1487.26
20101012,0000,1487.49
20101013,0000,1488.37
20101014,0000,1488.81
20101015,0000,1488.54
20101016,0000,1487.90
20101017,0000,1487.25
20101018,0000,1486.62
20101019,0000,1487.69
20101020,0000,1489.37
20101021,0000,1490.77
20101022,0000,1492.25
20101023,0000,1491.94
20101024,0000,1491.66
20101025,0000,1491.21
20101026,0000,1492.30
20101027,0000,1493.93
20101028,0000,1495.45
20101029,0000,1497.69
20101030,0000,1497.70
20101031,0000,1497.38
20101101,0000,1496.93
20101102,0000,1497.77
20101103,0000,1498.38
20101104,0000,1499.01
20101105,0000,1499.70
20101106,0000,1499.09
20101107,0000,1498.50
20101108,0000,1497.98
20101109,0000,1498.18
20101110,0000,1498.94
20101111,0000,1498.82
20101112,0000,1498.14
20101113,0000,1497.46
20101114,0000,1496.78
20101115,0000,1496.14
20101116,0000,1495.42
20101117,0000,1495.61
20101118,0000,1496.29
20101119,0000,1496.38
20101120,0000,1495.90
20101121,0000,1495.42
20101122,0000,1494.90
20101123,0000,1494.38
20101124,0000,1494.85
20101125,0000,1495.26
20101126,0000,1495.74
20101127,0000,1495.22
20101128,0000,1494.62
20101129,0000,1494.02
20101130,0000,1494.33
20101201,0000,1494.86
20101202,0000,1495.37
20101203,0000,1495.74
20101204,0000,1495.10
20101205,0000,1494.58
20101206,0000,1494.02
20101207,0000,1494.33
20101208,0000,1494.98
20101209,0000,1495.49
20101210,0000,1496.38
20101211,0000,1495.78
20101212,0000,1495.21
20101213,0000,1494.46
20101214,0000,1494.53
20101215,0000,1495.02
20101216,0000,1496.09
20101217,0000,1497.02
20101218,0000,1497.81
20101219,0000,1497.98
20101220,0000,1497.86
20101221,0000,1498.73
20101222,0000,1501.09
20101223,0000,1501.78
20101224,0000,1501.58
20101225,0000,1501.38
20101226,0000,1501.17
20101227,0000,1500.93
20101228,0000,1501.65
20101229,0000,1502.57
20101230,0000,1502.33
20101231,0000,1502.10
20110101,0000,1501.82
20110102,0000,1501.58
20110103,0000,1501.30
20110104,0000,1501.05
20110105,0000,1500.70
20110106,0000,1501.81
20110107,0000,1503.41
20110108,0000,1504.90
20110109,0000,1504.46
20110110,0000,1504.02
20110111,0000,1504.57
20110112,0000,1505.85
20110113,0000,1505.98
20110114,0000,1505.57
20110115,0000,1506.13
20110116,0000,1506.01
20110117,0000,1505.49
20110118,0000,1504.90
20110119,0000,1505.17
20110120,0000,1504.69
20110121,0000,1504.07
20110122,0000,1503.59
20110123,0000,1503.18
20110124,0000,1502.70
20110125,0000,1502.18
20110126,0000,1502.33
20110127,0000,1501.82
20110128,0000,1501.26
20110129,0000,1500.50
20110130,0000,1499.66
20110131,0000,1498.94
20110201,0000,1498.22
20110202,0000,1498.85
20110203,0000,1499.77
20110204,0000,1499.70
20110205,0000,1498.94
20110206,0000,1498.22
20110207,0000,1497.42
20110208,0000,1496.65
20110209,0000,1496.85
20110210,0000,1497.10
20110211,0000,1497.26
20110212,0000,1496.50
20110213,0000,1495.70
20110214,0000,1494.86
20110215,0000,1493.82
20110216,0000,1494.05
20110217,0000,1495.02
20110218,0000,1496.13
20110219,0000,1495.94
20110220,0000,1496.89
20110221,0000,1497.90
20110222,0000,1499.09
20110223,0000,1500.77
20110224,0000,1502.01
20110225,0000,1501.74
20110226,0000,1501.50
20110227,0000,1501.20
20110228,0000,1500.74
20110301,0000,1500.38
20110302,0000,1500.75
20110303,0000,1500.89
20110304,0000,1500.40
20110305,0000,1500.01
20110306,0000,1499.94
20110307,0000,1499.50
20110308,0000,1500.01
20110309,0000,1500.82
20110310,0000,1501.33
20110311,0000,1501.86
20110312,0000,1501.38
20110313,0000,1500.98
20110314,0000,1500.46
20110315,0000,1500.93
20110316,0000,1501.58
20110317,0000,1501.69
20110318,0000,1501.93
20110319,0000,1501.34
20110320,0000,1501.45
20110321,0000,1502.66
20110322,0000,1503.73
20110323,0000,1504.97
20110324,0000,1505.02
20110325,0000,1505.77
20110326,0000,1506.37
20110327,0000,1506.22
20110328,0000,1506.69
20110329,0000,1507.69
20110330,0000,1508.13
20110331,0000,1508.77
20110401,0000,1509.61
20110402,0000,1510.13
20110403,0000,1509.97
20110404,0000,1509.42
20110405,0000,1509.66
20110406,0000,1509.97
20110407,0000,1509.98
20110408,0000,1509.50
20110409,0000,1509.10
20110410,0000,1508.70
20110411,0000,1508.25
20110412,0000,1507.78
20110413,0000,1508.14
20110414,0000,1508.74
20110415,0000,1508.34
20110416,0000,1507.90
20110417,0000,1507.42
20110418,0000,1506.98
20110419,0000,1507.61
20110420,0000,1508.49
20110421,0000,1508.57
20110422,0000,1508.73
20110423,0000,1509.01
20110424,0000,1508.85
20110425,0000,1508.58
20110426,0000,1508.46
20110427,0000,1509.05
20110428,0000,1509.78
20110429,0000,1510.16
20110430,0000,1510.53
20110501,0000,1510.77
20110502,0000,1511.37
20110503,0000,1511.53
20110504,0000,1511.26
20110505,0000,1510.90
20110506,0000,1511.01
20110507,0000,1510.93
20110508,0000,1510.70
20110509,0000,1510.34
20110510,0000,1510.41
20110511,0000,1510.93
20110512,0000,1511.41
20110513,0000,1511.50
20110514,0000,1511.18
20110515,0000,1510.86
20110516,0000,1510.57
20110517,0000,1510.89
20110518,0000,1510.70
20110519,0000,1510.45
20110520,0000,1510.18
20110521,0000,1509.86
20110522,0000,1509.50
20110523,0000,1509.21
20110524,0000,1508.78
20110525,0000,1509.45
20110526,0000,1509.54
20110527,0000,1509.77
20110528,0000,1509.38
20110529,0000,1508.81
20110530,0000,1508.29
20110531,0000,1508.49
20110601,0000,1508.97
20110602,0000,1509.02
20110603,0000,1508.89
20110604,0000,1508.86
20110605,0000,1508.34
20110606,0000,1508.69
20110607,0000,1509.25
20110608,0000,1509.17
20110609,0000,1509.25
20110610,0000,1509.10
20110611,0000,1508.70
20110612,0000,1508.69
20110613,0000,1509.21
20110614,0000,1509.21
20110615,0000,1509.77
20110616,0000,1510.37
20110617,0000,1511.13
20110618,0000,1510.98
20110619,0000,1510.38
20110620,0000,1510.13
20110621,0000,1510.29
20110622,0000,1509.85
20110623,0000,1509.73
20110624,0000,1509.97
20110625,0000,1509.74
20110626,0000,1509.10
20110627,0000,1508.50
20110628,0000,1508.85
20110629,0000,1508.65
20110630,0000,1508.73
20110701,0000,1509.25
20110702,0000,1508.62
20110703,0000,1507.94
20110704,0000,1507.26
20110705,0000,1506.54
20110706,0000,1505.78
20110707,0000,1505.89
20110708,0000,1506.14
20110709,0000,1505.34
20110710,0000,1504.58
20110711,0000,1503.86
20110712,0000,1504.25
20110713,0000,1504.62
20110714,0000,1504.73
20110715,0000,1505.50
20110716,0000,1504.78
20110717,0000,1504.18
20110718,0000,1503.53
20110719,0000,1503.69
20110720,0000,1504.18
20110721,0000,1504.25
20110722,0000,1504.81
20110723,0000,1504.34
20110724,0000,1503.74
20110725,0000,1503.06
20110726,0000,1503.37
20110727,0000,1503.70
20110728,0000,1503.81
20110729,0000,1504.42
20110730,0000,1503.74
20110731,0000,1503.10
20110801,0000,1502.42
20110802,0000,1503.41
20110803,0000,1503.34
20110804,0000,1503.45
20110805,0000,1504.26
20110806,0000,1503.54
20110807,0000,1502.86
20110808,0000,1502.14
20110809,0000,1502.77
20110810,0000,1502.93
20110811,0000,1504.18
20110812,0000,1503.57
20110813,0000,1502.90
20110814,0000,1502.26
20110815,0000,1501.62
20110816,0000,1501.93
20110817,0000,1502.26
20110818,0000,1502.45
20110819,0000,1502.77
20110820,0000,1502.06
20110821,0000,1501.38
20110822,0000,1500.74
20110823,0000,1500.02
20110824,0000,1500.65
20110825,0000,1500.85
20110826,0000,1502.37
20110827,0000,1501.54
20110828,0000,1500.85
20110829,0000,1500.06
20110830,0000,1500.25
20110831,0000,1501.01
20110901,0000,1501.49
20110902,0000,1501.54
20110903,0000,1500.78
20110904,0000,1500.06
20110905,0000,1499.30
20110906,0000,1499.45
20110907,0000,1500.21
20110908,0000,1500.69
20110909,0000,1500.67
20110910,0000,1499.91
20110911,0000,1499.30
20110912,0000,1498.46
20110913,0000,1498.61
20110914,0000,1499.73
20110915,0000,1499.74
20110916,0000,1498.90
20110917,0000,1497.98
20110918,0000,1497.18
20110919,0000,1497.17
20110920,0000,1497.73
20110921,0000,1498.13
20110922,0000,1498.49
20110923,0000,1498.06
20110924,0000,1497.14
20110925,0000,1496.30
20110926,0000,1495.46
20110927,0000,1495.09
20110928,0000,1496.21
20110929,0000,1496.85
20110930,0000,1496.58
20111001,0000,1495.78
20111002,0000,1495.02
20111003,0000,1494.21
20111004,0000,1493.38
20111005,0000,1493.62
20111006,0000,1493.90
20111007,0000,1493.25
20111008,0000,1492.74
20111009,0000,1492.18
20111010,0000,1491.57
20111011,0000,1491.53
20111012,0000,1492.81
20111013,0000,1493.45
20111014,0000,1493.46
20111015,0000,1492.86
20111016,0000,1492.26
20111017,0000,1491.61
20111018,0000,1490.98
20111019,0000,1491.45
20111020,0000,1491.90
20111021,0000,1492.42
20111022,0000,1491.90
20111023,0000,1491.42
20111024,0000,1490.86
20111025,0000,1491.85
20111026,0000,1494.17
20111027,0000,1494.58
20111028,0000,1494.25
20111029,0000,1494.74
20111030,0000,1494.26
20111031,0000,1493.78
20111101,0000,1494.06
20111102,0000,1495.26
20111103,0000,1495.86
20111104,0000,1495.38
20111105,0000,1495.06
20111106,0000,1494.70
20111107,0000,1494.34
20111108,0000,1495.09
20111109,0000,1496.69
20111110,0000,1497.61
20111111,0000,1497.98
20111112,0000,1497.54
20111113,0000,1497.14
20111114,0000,1496.66
20111115,0000,1496.17
20111116,0000,1496.57
20111117,0000,1498.41
20111118,0000,1497.98
20111119,0000,1497.58
20111120,0000,1497.25
20111121,0000,1497.38
20111122,0000,1498.89
20111123,0000,1498.62
20111124,0000,1498.14
20111125,0000,1497.74
20111126,0000,1497.38
20111127,0000,1496.94
20111128,0000,1496.46
20111129,0000,1495.94
20111130,0000,1496.09
20111201,0000,1496.73
20111202,0000,1496.10
20111203,0000,1495.42
20111204,0000,1494.78
20111205,0000,1495.05
20111206,0000,1495.70
20111207,0000,1496.13
20111208,0000,1496.69
20111209,0000,1496.30
20111210,0000,1495.78
20111211,0000,1495.30
20111212,0000,1494.86
20111213,0000,1494.42
20111214,0000,1495.54
20111215,0000,1495.14
20111216,0000,1495.74
20111217,0000,1495.38
20111218,0000,1495.02
20111219,0000,1494.66
20111220,0000,1494.34
20111221,0000,1494.57
20111222,0000,1495.06
20111223,0000,1494.62
20111224,0000,1494.22
20111225,0000,1493.66
20111226,0000,1493.17
20111227,0000,1493.21
20111228,0000,1493.97
20111229,0000,1493.31
20111230,0000,1492.98
20111231,0000,1493.21
20120101,0000,1492.89
20120102,0000,1492.50
20120103,0000,1492.69
20120104,0000,1493.73
20120105,0000,1493.94
20120106,0000,1493.46
20120107,0000,1493.98
20120108,0000,1493.50
20120109,0000,1492.90
20120110,0000,1492.85
20120111,0000,1493.90
20120112,0000,1494.05
20120113,0000,1494.82
20120114,0000,1494.22
20120115,0000,1493.78
20120116,0000,1493.30
20120117,0000,1493.45
20120118,0000,1494.81
20120119,0000,1495.73
20120120,0000,1495.70
20120121,0000,1494.89
20120122,0000,1494.02
20120123,0000,1494.33
20120124,0000,1495.25
20120125,0000,1495.81
20120126,0000,1496.06
20120127,0000,1496.37
20120128,0000,1496.30
20120129,0000,1495.58
20120130,0000,1495.54
20120131,0000,1496.49
20120201,0000,1496.49
20120202,0000,1496.73
20120203,0000,1497.18
20120204,0000,1496.42
20120205,0000,1495.66
20120206,0000,1494.74
20120207,0000,1493.98
20120208,0000,1494.49
20120209,0000,1495.06
20120210,0000,1494.66
20120211,0000,1494.30
20120212,0000,1494.14
20120213,0000,1494.10
20120214,0000,1494.06
20120215,0000,1495.06
20120216,0000,1496.22
20120217,0000,1496.21
20120218,0000,1496.18
20120219,0000,1496.14
20120220,0000,1496.14
20120221,0000,1496.13
20120222,0000,1496.66
20120223,0000,1497.38
20120224,0000,1497.51
20120225,0000,1497.38
20120226,0000,1497.54
20120227,0000,1497.54
20120228,0000,1498.10
20120229,0000,1499.61
20120301,0000,1500.42
20120302,0000,1500.17
20120303,0000,1499.90
20120304,0000,1499.55
20120305,0000,1499.10
20120306,0000,1498.49
20120307,0000,1498.69
20120308,0000,1498.46
20120309,0000,1497.69
20120310,0000,1496.86
20120311,0000,1496.14
20120312,0000,1496.29
20120313,0000,1496.53
20120314,0000,1497.01
20120315,0000,1497.54
20120316,0000,1498.05
20120317,0000,1498.30
20120318,0000,1497.70
20120319,0000,1498.25
20120320,0000,1499.21
20120321,0000,1499.77
20120322,0000,1500.21
20120323,0000,1500.41
20120324,0000,1500.38
20120325,0000,1500.65
20120326,0000,1500.97
20120327,0000,1501.10
20120328,0000,1501.13
20120329,0000,1501.53
20120330,0000,1501.34
20120331,0000,1500.65
20120401,0000,1499.93
20120402,0000,1499.89
20120403,0000,1500.33
20120404,0000,1500.37
20120405,0000,1500.42
20120406,0000,1499.86
20120407,0000,1498.98
20120408,0000,1498.14
20120409,0000,1498.53
20120410,0000,1499.45
20120411,0000,1500.01
20120412,0000,1499.90
20120413,0000,1499.26
20120414,0000,1498.46
20120415,0000,1497.66
20120416,0000,1497.45
20120417,0000,1498.45
20120418,0000,1498.86
20120419,0000,1499.29
20120420,0000,1499.38
20120421,0000,1498.42
20120422,0000,1497.50
20120423,0000,1497.77
20120424,0000,1498.69
20120425,0000,1499.53
20120426,0000,1500.21
20120427,0000,1500.70
20120428,0000,1501.33
20120429,0000,1501.89
20120430,0000,1502.45
20120501,0000,1503.01
20120502,0000,1503.46
20120503,0000,1503.97
20120504,0000,1504.29
20120505,0000,1504.33
20120506,0000,1503.98
20120507,0000,1503.97
20120508,0000,1504.53
20120509,0000,1504.93
20120510,0000,1505.37
20120511,0000,1505.77
20120512,0000,1505.94
20120513,0000,1505.74
20120514,0000,1505.93
20120515,0000,1506.37
20120516,0000,1506.78
20120517,0000,1507.17
20120518,0000,1507.41
20120519,0000,1507.73
20120520,0000,1507.25
20120521,0000,1507.70
20120522,0000,1508.02
20120523,0000,1508.41
20120524,0000,1508.69
20120525,0000,1508.77
20120526,0000,1508.85
20120527,0000,1508.62
20120528,0000,1507.70
20120529,0000,1507.45
20120530,0000,1507.77
20120531,0000,1507.89
20120601,0000,1508.25
20120602,0000,1508.54
20120603,0000,1508.39
20120604,0000,1508.33
20120605,0000,1508.53
20120606,0000,1508.69
20120607,0000,1508.85
20120608,0000,1509.05
20120609,0000,1509.10
20120610,0000,1508.46
20120611,0000,1507.58
20120612,0000,1507.41
20120613,0000,1507.61
20120614,0000,1507.61
20120615,0000,1507.65
20120616,0000,1507.02
20120617,0000,1506.14
20120618,0000,1505.61
20120619,0000,1506.13
20120620,0000,1506.45
20120621,0000,1506.42
20120622,0000,1506.14
20120623,0000,1505.22
20120624,0000,1504.38
20120625,0000,1503.85
20120626,0000,1504.65
20120627,0000,1505.01
20120628,0000,1505.05
20120629,0000,1504.70
20120630,0000,1503.74
20120701,0000,1502.82
20120702,0000,1501.86
20120703,0000,1501.29
20120704,0000,1502.37
20120705,0000,1503.01
20120706,0000,1502.82
20120707,0000,1501.86
20120708,0000,1500.94
20120709,0000,1499.98
20120710,0000,1499.37
20120711,0000,1500.33
20120712,0000,1500.89
20120713,0000,1500.82
20120714,0000,1499.82
20120715,0000,1498.86
20120716,0000,1497.86
20120717,0000,1497.33
20120718,0000,1498.33
20120719,0000,1499.01
20120720,0000,1498.86
20120721,0000,1497.82
20120722,0000,1496.78
20120723,0000,1495.82
20120724,0000,1495.49
20120725,0000,1496.41
20120726,0000,1496.65
20120727,0000,1496.93
20120728,0000,1496.74
20120729,0000,1495.78
20120730,0000,1495.93
20120731,0000,1496.65
20120801,0000,1497.17
20120802,0000,1497.45
20120803,0000,1497.73
20120804,0000,1497.70
20120805,0000,1496.74
20120806,0000,1496.97
20120807,0000,1497.29
20120808,0000,1497.57
20120809,0000,1496.94
20120810,0000,1496.29
20120811,0000,1496.02
20120812,0000,1495.06
20120813,0000,1494.06
20120814,0000,1493.37
20120815,0000,1493.61
20120816,0000,1493.85
20120817,0000,1493.18
20120818,0000,1492.14
20120819,0000,1491.10
20120820,0000,1491.25
20120821,0000,1491.53
20120822,0000,1491.77
20120823,0000,1493.81
20120824,0000,1493.02
20120825,0000,1492.90
20120826,0000,1491.94
20120827,0000,1490.98
20120828,0000,1490.45
20120829,0000,1490.97
20120830,0000,1491.05
20120831,0000,1491.54
20120901,0000,1490.50
20120902,0000,1489.54
20120903,0000,1488.62
20120904,0000,1489.09
20120905,0000,1489.89
20120906,0000,1490.25
20120907,0000,1490.93
20120908,0000,1490.82
20120909,0000,1489.98
20120910,0000,1489.74
20120911,0000,1490.50
20120912,0000,1491.09
20120913,0000,1491.85
20120914,0000,1492.18
20120915,0000,1491.22
20120916,0000,1490.18
20120917,0000,1489.81
20120918,0000,1490.81
20120919,0000,1490.58
20120920,0000,1489.70
20120921,0000,1488.74
20120922,0000,1487.78
20120923,0000,1486.74
20120924,0000,1486.61
20120925,0000,1486.86
20120926,0000,1486.57
20120927,0000,1487.69
20120928,0000,1488.53
20120929,0000,1487.81
20120930,0000,1486.82
20121001,0000,1485.90
20121002,0000,1484.70
20121003,0000,1483.42
20121004,0000,1482.57
20121005,0000,1482.58
20121006,0000,1481.34
20121007,0000,1480.18
20121008,0000,1478.94
20121009,0000,1478.65
20121010,0000,1479.21
20121011,0000,1479.09
20121012,0000,1479.05
20121013,0000,1478.26
20121014,0000,1477.26
20121015,0000,1476.06
20121016,0000,1474.82
20121017,0000,1474.21
20121018,0000,1474.85
20121019,0000,1473.86
20121020,0000,1472.58
20121021,0000,1471.46
20121022,0000,1471.65
20121023,0000,1472.05
20121024,0000,1472.62
20121025,0000,1473.17
20121026,0000,1473.45
20121027,0000,1472.10
20121028,0000,1470.86
20121029,0000,1471.17
20121030,0000,1472.21
20121031,0000,1473.25
20121101,0000,1473.81
20121102,0000,1474.65
20121103,0000,1474.06
20121104,0000,1472.82
20121105,0000,1473.09
20121106,0000,1473.69
20121107,0000,1474.49
20121108,0000,1475.17
20121109,0000,1475.94
20121110,0000,1476.98
20121111,0000,1476.02
20121112,0000,1474.98
20121113,0000,1473.82
20121114,0000,1473.61
20121115,0000,1474.21
20121116,0000,1473.82
20121117,0000,1472.86
20121118,0000,1471.94
20121119,0000,1472.61
20121120,0000,1474.01
20121121,0000,1475.41
20121122,0000,1476.53
20121123,0000,1477.41
20121124,0000,1478.05
20121125,0000,1477.74
20121126,0000,1477.41
20121127,0000,1478.41
20121128,0000,1479.81
20121129,0000,1481.45
20121130,0000,1483.17
20121201,0000,1485.10
20121202,0000,1484.62
20121203,0000,1485.77
20121204,0000,1487.73
20121205,0000,1489.65
20121206,0000,1491.29
20121207,0000,1492.89
20121208,0000,1493.97
20121209,0000,1493.81
20121210,0000,1493.34
20121211,0000,1493.73
20121212,0000,1495.33
20121213,0000,1496.37
20121214,0000,1497.21
20121215,0000,1497.26
20121216,0000,1497.06
20121217,0000,1498.13
20121218,0000,1499.81
20121219,0000,1500.93
20121220,0000,1502.09
20121221,0000,1502.02
20121222,0000,1501.74
20121223,0000,1500.97
20121224,0000,1500.74
20121225,0000,1500.50
20121226,0000,1500.30
20121227,0000,1500.49
20121228,0000,1500.94
20121229,0000,1500.58
20121230,0000,1500.38
20121231,0000,1500.06
20130101,0000,1499.82
20130102,0000,1500.41
20130103,0000,1500.66
20130104,0000,1500.14
20130105,0000,1499.58
20130106,0000,1499.14
20130107,0000,1498.54
20130108,0000,1497.94
20130109,0000,1498.13
20130110,0000,1498.06
20130111,0000,1497.42
20130112,0000,1496.86
20130113,0000,1496.34
20130114,0000,1495.73
20130115,0000,1495.97
20130116,0000,1496.97
20130117,0000,1497.33
20130118,0000,1496.70
20130119,0000,1495.98
20130120,0000,1495.22
20130121,0000,1494.46
20130122,0000,1494.57
20130123,0000,1495.46
20130124,0000,1496.25
20130125,0000,1496.05
20130126,0000,1495.58
20130127,0000,1495.05
20130128,0000,1494.49
20130129,0000,1495.18
20130130,0000,1496.73
20130131,0000,1497.77
20130201,0000,1497.69
20130202,0000,1496.98
20130203,0000,1496.30
20130204,0000,1495.70
20130205,0000,1496.25
20130206,0000,1497.77
20130207,0000,1498.60
20130208,0000,1498.90
20130209,0000,1498.45
20130210,0000,1497.98
20130211,0000,1497.46
20130212,0000,1497.81
20130213,0000,1499.01
20130214,0000,1498.98
20130215,0000,1498.34
20130216,0000,1497.70
20130217,0000,1497.06
20130218,0000,1496.38
20130219,0000,1496.57
20130220,0000,1497.57
20130221,0000,1497.97
20130222,0000,1497.38
20130223,0000,1496.69
20130224,0000,1496.05
20130225,0000,1495.37
20130226,0000,1495.53
20130227,0000,1496.49
20130228,0000,1496.81
20130301,0000,1496.50
20130302,0000,1495.58
20130303,0000,1494.74
20130304,0000,1493.82
20130305,0000,1493.93
20130306,0000,1495.01
20130307,0000,1495.45
20130308,0000,1495.22
20130309,0000,1494.50
20130310,0000,1493.78
20130311,0000,1494.01
20130312,0000,1494.69
20130313,0000,1495.05
20130314,0000,1495.13
20130315,0000,1495.22
20130316,0000,1494.70
20130317,0000,1493.90
20130318,0000,1494.05
20130319,0000,1494.89
20130320,0000,1495.49
20130321,0000,1495.97
20130322,0000,1496.29
20130323,0000,1495.62
20130324,0000,1494.78
20130325,0000,1495.05
20130326,0000,1496.01
20130327,0000,1496.77
20130328,0000,1497.45
20130329,0000,1497.94
20130330,0000,1497.06
20130331,0000,1496.22
20130401,0000,1496.41
20130402,0000,1497.54
20130403,0000,1498.49
20130404,0000,1499.05
20130405,0000,1499.57
20130406,0000,1499.57
20130407,0000,1498.81
20130408,0000,1498.97
20130409,0000,1499.93
20130410,0000,1500.89
20130411,0000,1501.61
20130412,0000,1502.29
20130413,0000,1501.73
20130414,0000,1500.86
20130415,0000,1499.98
20130416,0000,1500.09
20130417,0000,1501.01
20130418,0000,1501.45
20130419,0000,1501.06
20130420,0000,1500.14
20130421,0000,1499.26
20130422,0000,1498.30
20130423,0000,1498.57
20130424,0000,1499.73
20130425,0000,1500.41
20130426,0000,1499.58
20130427,0000,1498.74
20130428,0000,1497.86
20130429,0000,1497.02
20130430,0000,1496.65
20130501,0000,1497.93
20130502,0000,1498.37
20130503,0000,1498.02
20130504,0000,1497.06
20130505,0000,1496.18
20130506,0000,1495.38
20130507,0000,1495.25
20130508,0000,1496.49
20130509,0000,1497.41
20130510,0000,1496.93
20130511,0000,1496.14
20130512,0000,1495.34
20130513,0000,1494.46
20130514,0000,1494.09
20130515,0000,1495.21
20130516,0000,1495.38
20130517,0000,1494.53
20130518,0000,1493.57
20130519,0000,1492.69
20130520,0000,1492.85
20130521,0000,1493.81
20130522,0000,1494.18
20130523,0000,1493.98
20130524,0000,1492.94
20130525,0000,1491.98
20130526,0000,1491.61
20130527,0000,1492.09
20130528,0000,1492.05
20130529,0000,1492.49
20130530,0000,1492.74
20130531,0000,1491.82
20130601,0000,1490.86
20130602,0000,1489.90
20130603,0000,1488.94
20130604,0000,1488.65
20130605,0000,1489.77
20130606,0000,1490.13
20130607,0000,1489.54
20130608,0000,1488.50
20130609,0000,1487.46
20130610,0000,1486.93
20130611,0000,1487.81
20130612,0000,1488.05
20130613,0000,1487.86
20130614,0000,1487.54
20130615,0000,1486.58
20130616,0000,1485.61
20130617,0000,1484.73
20130618,0000,1484.69
20130619,0000,1485.46
20130620,0000,1485.78
20130621,0000,1485.50
20130622,0000,1484.53
20130623,0000,1483.62
20130624,0000,1482.73
20130625,0000,1482.65
20130626,0000,1483.01
20130627,0000,1483.41
20130628,0000,1483.85
20130629,0000,1483.06
20130630,0000,1482.02
20130701,0000,1482.33
20130702,0000,1483.33
20130703,0000,1484.01
20130704,0000,1484.73
20130705,0000,1485.25
20130706,0000,1486.09
20130707,0000,1486.02
20130708,0000,1485.89
20130709,0000,1487.05
20130710,0000,1488.09
20130711,0000,1488.29
20130712,0000,1489.50
20130713,0000,1490.26
20130714,0000,1489.41
20130715,0000,1489.65
20130716,0000,1490.49
20130717,0000,1491.05
20130718,0000,1491.81
20130719,0000,1492.53
20130720,0000,1492.89
20130721,0000,1493.49
20130722,0000,1494.09
20130723,0000,1494.49
20130724,0000,1495.49
20130725,0000,1495.94
20130726,0000,1496.13
20130727,0000,1497.41
20130728,0000,1498.61
20130729,0000,1499.49
20130730,0000,1500.05
20130731,0000,1500.41
20130801,0000,1500.50
20130802,0000,1500.53
20130803,0000,1500.54
20130804,0000,1499.70
20130805,0000,1498.90
20130806,0000,1499.33
20130807,0000,1500.45
20130808,0000,1501.25
20130809,0000,1500.74
20130810,0000,1499.98
20130811,0000,1499.26
20130812,0000,1498.46
20130813,0000,1498.69
20130814,0000,1499.45
20130815,0000,1500.05
20130816,0000,1500.22
20130817,0000,1499.42
20130818,0000,1498.66
20130819,0000,1497.82
20130820,0000,1498.13
20130821,0000,1498.97
20130822,0000,1499.69
20130823,0000,1499.58
20130824,0000,1498.66
20130825,0000,1497.78
20130826,0000,1496.82
20130827,0000,1497.41
20130828,0000,1498.45
20130829,0000,1499.10
20130830,0000,1498.22
20130831,0000,1497.22
20130901,0000,1496.30
20130902,0000,1495.42
20130903,0000,1495.09
20130904,0000,1496.17
20130905,0000,1496.73
20130906,0000,1496.94
20130907,0000,1495.98
20130908,0000,1495.14
20130909,0000,1495.05
20130910,0000,1495.61
20130911,0000,1496.01
20130912,0000,1496.61
20130913,0000,1497.33
20130914,0000,1496.66
20130915,0000,1495.82
20130916,0000,1495.53
20130917,0000,1496.21
20130918,0000,1496.53
20130919,0000,1497.21
20130920,0000,1497.22
20130921,0000,1496.42
20130922,0000,1495.62
20130923,0000,1495.93
20130924,0000,1496.77
20130925,0000,1497.21
20130926,0000,1496.90
20130927,0000,1497.18
20130928,0000,1497.46
20130929,0000,1496.66
20130930,0000,1497.01
20131001,0000,1497.97
20131002,0000,1498.73
20131003,0000,1498.97
20131004,0000,1499.22
20131005,0000,1498.58
20131006,0000,1497.74
20131007,0000,1496.86
20131008,0000,1496.61
20131009,0000,1497.65
20131010,0000,1497.97
20131011,0000,1497.26
20131012,0000,1496.42
20131013,0000,1495.70
20131014,0000,1494.86
20131015,0000,1493.94
20131016,0000,1493.33
20131017,0000,1494.13
20131018,0000,1493.14
20131019,0000,1492.14
20131020,0000,1491.22
